PlaylistName,TrackName,AlbumTitle,ArtistName,Genre,Composer,DurationMinutes,UnitPrice
Music,Black Capricorn Day,Synkronized,Jamiroquai,R&B/Soul,Jay Kay,5.69,0.99
Music,Black Country Woman,Physical Graffiti [Disc 2],Led Zeppelin,Rock,Robert Plant,4.55,0.99
Music,Black Country Woman,Physical Graffiti [Disc 2],Led Zeppelin,Rock,Robert Plant,4.55,0.99
Music,Black Diamond,Greatest Kiss,Kiss,Rock,Paul Stanley,5.24,0.99
Music,Black Diamond,Greatest Kiss,Kiss,Rock,Paul Stanley,5.24,0.99
Music,Black Dog,BBC Sessions [Disc 2] [Live],Led Zeppelin,Rock,John Paul Jones/Robert Plant,5.29,0.99
Music,Black Dog,BBC Sessions [Disc 2] [Live],Led Zeppelin,Rock,John Paul Jones/Robert Plant,5.29,0.99
Music,Black Dog,IV,Led Zeppelin,Rock,"Jimmy Page, Robert Plant, John Paul Jones",4.94,0.99
Music,Black Dog,IV,Led Zeppelin,Rock,"Jimmy Page, Robert Plant, John Paul Jones",4.94,0.99
Music,Black Hole Sun,A-Sides,Soundgarden,Rock,Soundgarden,5.34,0.99
Music,Black Hole Sun,A-Sides,Soundgarden,Rock,Soundgarden,5.34,0.99
Music,Black Light Syndrome,[1997] Black Light Syndrome,"Terry Bozzio, Tony Levin & Steve Stevens",Rock,"Terry Bozzio, Steve Stevens, Tony Levin",8.77,0.99
Music,Black Light Syndrome,[1997] Black Light Syndrome,"Terry Bozzio, Tony Levin & Steve Stevens",Rock,"Terry Bozzio, Steve Stevens, Tony Levin",8.77,0.99
Music,Black Moon Creeping,Live [Disc 2],The Black Crowes,Blues,Chris Robinson/Rich Robinson,5.99,0.99
Music,Black Moon Creeping,Live [Disc 2],The Black Crowes,Blues,Chris Robinson/Rich Robinson,5.99,0.99
Music,Black Mountain Side,Led Zeppelin I,Led Zeppelin,Rock,Jimmy Page,2.21,0.99
Music,Black Mountain Side,Led Zeppelin I,Led Zeppelin,Rock,Jimmy Page,2.21,0.99
Music,Black Night,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Deep Purple,Rock,"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice",6.15,0.99
Music,Black Night,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Deep Purple,Rock,"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice",6.15,0.99
Music,Black Sabbath,Black Sabbath,Black Sabbath,Metal,,6.37,0.99
Music,Black Sabbath,Black Sabbath,Black Sabbath,Metal,,6.37,0.99
Music,Black Sabbath,Speak of the Devil,Ozzy Osbourne,Rock,,6.07,0.99
Music,Black Sabbath,Speak of the Devil,Ozzy Osbourne,Rock,,6.07,0.99
Music,Black Satin,The Essential Miles Davis [Disc 2],Miles Davis,Jazz,Miles Davis,5.28,0.99
Music,Black Satin,The Essential Miles Davis [Disc 2],Miles Davis,Jazz,Miles Davis,5.28,0.99
Music,Black Velveteen,Greatest Hits,Lenny Kravitz,Rock,Lenny Kravitz,4.85,0.99
Music,Black Velveteen,Greatest Hits,Lenny Kravitz,Rock,Lenny Kravitz,4.85,0.99
Music,Blackened,...And Justice For All,Metallica,Metal,"James Hetfield, Lars Ulrich & Jason Newsted",6.72,0.99
Music,Blackened,...And Justice For All,Metallica,Metal,"James Hetfield, Lars Ulrich & Jason Newsted",6.72,0.99
Music,Blanco,Barulhinho Bom,Marisa Monte,Latin,Marisa Monte/poema de Octavio Paz/versão: Haroldo de Campos,0.75,0.99
Music,Blanco,Barulhinho Bom,Marisa Monte,Latin,Marisa Monte/poema de Octavio Paz/versão: Haroldo de Campos,0.75,0.99
Music,Bleed The Freak,Facelift,Alice In Chains,Rock,Jerry Cantrell,4.03,0.99
Music,Bleed The Freak,Facelift,Alice In Chains,Rock,Jerry Cantrell,4.03,0.99
Music,Bleed Together,A-Sides,Soundgarden,Rock,Chris Cornell,3.87,0.99
Music,Bleed Together,A-Sides,Soundgarden,Rock,Chris Cornell,3.87,0.99
Music,Bleeding Me,Load,Metallica,Metal,"James Hetfield, Lars Ulrich, Kirk Hammett",8.3,0.99
Music,Bleeding Me,Load,Metallica,Metal,"James Hetfield, Lars Ulrich, Kirk Hammett",8.3,0.99
Music,Blew,From The Muddy Banks Of The Wishkah [Live],Nirvana,Rock,Kurt Cobain,3.61,0.99
Music,Blew,From The Muddy Banks Of The Wishkah [Live],Nirvana,Rock,Kurt Cobain,3.61,0.99
Music,Blind Curve: Vocal Under A Bloodlight / Passing Strangers / Mylo / Perimeter Walk / Threshold,Misplaced Childhood,Marillion,Rock,"Kelly, Mosley, Rothery, Trewaves",9.5,0.99
Music,Blind Curve: Vocal Under A Bloodlight / Passing Strangers / Mylo / Perimeter Walk / Threshold,Misplaced Childhood,Marillion,Rock,"Kelly, Mosley, Rothery, Trewaves",9.5,0.99
Music,Blind Man,Big Ones,Aerosmith,Rock,"Steven Tyler, Joe Perry, Taylor Rhodes",4.01,0.99
Music,Blind Man,Big Ones,Aerosmith,Rock,"Steven Tyler, Joe Perry, Taylor Rhodes",4.01,0.99
Music,Blinded By Rainbows,Voodoo Lounge,The Rolling Stones,Rock,Jagger/Richards,4.57,0.99
Music,Blinded By Rainbows,Voodoo Lounge,The Rolling Stones,Rock,Jagger/Richards,4.57,0.99
Music,Blissed & Gone,Judas 0: B-Sides and Rarities,Smashing Pumpkins,Alternative & Punk,Billy Corgan,4.77,0.99
Music,Blissed & Gone,Judas 0: B-Sides and Rarities,Smashing Pumpkins,Alternative & Punk,Billy Corgan,4.77,0.99
Music,Blitzkrieg,Garage Inc. (Disc 2),Metallica,Metal,Jones/Sirotto/Smith,3.61,0.99
Music,Blitzkrieg,Garage Inc. (Disc 2),Metallica,Metal,Jones/Sirotto/Smith,3.61,0.99
Music,Blood,Vs.,Pearl Jam,Rock,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,2.84,0.99
Music,Blood,Vs.,Pearl Jam,Rock,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,2.84,0.99
Music,Blood Brothers,Brave New World,Iron Maiden,Rock,Steve Harris,7.24,0.99
Music,Blood Brothers,Brave New World,Iron Maiden,Rock,Steve Harris,7.24,0.99
Music,Blood Brothers,Rock In Rio [CD1],Iron Maiden,Metal,Steve Harris,7.26,0.99
Music,Blood Brothers,Rock In Rio [CD1],Iron Maiden,Metal,Steve Harris,7.26,0.99
Music,Blood In The Wall,Alcohol Fueled Brewtality Live! [Disc 2],Black Label Society,Metal,,4.74,0.99
Music,Blood In The Wall,Alcohol Fueled Brewtality Live! [Disc 2],Black Label Society,Metal,,4.74,0.99
Music,Blood On The World's Hands,The X Factor,Iron Maiden,Rock,Steve Harris,5.96,0.99
Music,Blood On The World's Hands,The X Factor,Iron Maiden,Rock,Steve Harris,5.96,0.99
Music,Blood Sugar Sex Magik,Blood Sugar Sex Magik,Red Hot Chili Peppers,Alternative & Punk,Anthony Kiedis/Chad Smith/Flea/John Frusciante,4.52,0.99
Music,Blood Sugar Sex Magik,Blood Sugar Sex Magik,Red Hot Chili Peppers,Alternative & Punk,Anthony Kiedis/Chad Smith/Flea/John Frusciante,4.52,0.99
Music,Bloodsucker,Deep Purple In Rock,Deep Purple,Rock,"Blackmore, Gillan, Glover, Lord, Paice",4.27,0.99
Music,Bloodsucker,Deep Purple In Rock,Deep Purple,Rock,"Blackmore, Gillan, Glover, Lord, Paice",4.27,0.99
Music,Blow Up The Outside World,A-Sides,Soundgarden,Rock,Chris Cornell,5.8,0.99
Music,Blow Up The Outside World,A-Sides,Soundgarden,Rock,Chris Cornell,5.8,0.99
Music,Blow Your Mind,Emergency On Planet Earth,Jamiroquai,Rock,"Smith, Toby",8.54,0.99
Music,Blow Your Mind,Emergency On Planet Earth,Jamiroquai,Rock,"Smith, Toby",8.54,0.99
Music,Blue Rythm Fantasy,Up An' Atom,Gene Krupa,Jazz,,5.8,0.99
Music,Blue Rythm Fantasy,Up An' Atom,Gene Krupa,Jazz,,5.8,0.99
Music,Blue Train,Walking Into Clarksdale,Page & Plant,Rock,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",6.75,0.99
Music,Blue Train,Walking Into Clarksdale,Page & Plant,Rock,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",6.75,0.99
Music,Blues Da Piedade,Cássia Eller - Sem Limite [Disc 1],Cássia Eller,Latin,,4.29,0.99
Music,Blues Da Piedade,Cássia Eller - Sem Limite [Disc 1],Cássia Eller,Latin,,4.29,0.99
Music,Blues For Pablo,Miles Ahead,Miles Davis,Jazz,Gil Evans,5.31,0.99
Music,Blues For Pablo,Miles Ahead,Miles Davis,Jazz,Gil Evans,5.31,0.99
Music,Blues For Pablo (Alternate Take),Miles Ahead,Miles Davis,Jazz,Gil Evans,3.54,0.99
Music,Blues For Pablo (Alternate Take),Miles Ahead,Miles Davis,Jazz,Gil Evans,3.54,0.99
Music,Boa Noite,Djavan Ao Vivo - Vol. 02,Djavan,Latin,,5.65,0.99
Music,Boa Noite,Djavan Ao Vivo - Vol. 02,Djavan,Latin,,5.65,0.99
Music,Bodies,Cesta Básica,Raimundos,Alternative & Punk,Rodolfo,3.0,0.99
Music,Bodies,Cesta Básica,Raimundos,Alternative & Punk,Rodolfo,3.0,0.99
Music,Body Count,Body Count,Body Count,Alternative & Punk,,5.3,0.99
Music,Body Count,Body Count,Body Count,Alternative & Punk,,5.3,0.99
Music,Body Count Anthem,Body Count,Body Count,Alternative & Punk,,2.77,0.99
Music,Body Count Anthem,Body Count,Body Count,Alternative & Punk,,2.77,0.99
Music,Body Count's In The House,Body Count,Body Count,Alternative & Punk,,3.4,0.99
Music,Body Count's In The House,Body Count,Body Count,Alternative & Punk,,3.4,0.99
Music,Bohemian Rhapsody,Greatest Hits I,Queen,Rock,"Mercury, Freddie",5.98,0.99
Music,Bohemian Rhapsody,Greatest Hits I,Queen,Rock,"Mercury, Freddie",5.98,0.99
Music,Bonzo's Montreux,Coda,Led Zeppelin,Rock,John Bonham,4.32,0.99
Music,Bonzo's Montreux,Coda,Led Zeppelin,Rock,John Bonham,4.32,0.99
Music,Boogie Blues,Up An' Atom,Gene Krupa,Jazz,,3.4,0.99
Music,Boogie Blues,Up An' Atom,Gene Krupa,Jazz,,3.4,0.99
Music,Boogie With Stu,Physical Graffiti [Disc 2],Led Zeppelin,Rock,Ian Stewart/John Bonham/John Paul Jones/Mrs. Valens/Robert Plant,3.89,0.99
Music,Boogie With Stu,Physical Graffiti [Disc 2],Led Zeppelin,Rock,Ian Stewart/John Bonham/John Paul Jones/Mrs. Valens/Robert Plant,3.89,0.99
Music,Book Of Thel,Chemical Wedding,Bruce Dickinson,Metal,Eddie Casillas/Roy Z,8.24,0.99
Music,Book Of Thel,Chemical Wedding,Bruce Dickinson,Metal,Eddie Casillas/Roy Z,8.24,0.99
Music,Book of Hours,[1997] Black Light Syndrome,"Terry Bozzio, Tony Levin & Steve Stevens",Rock,"Terry Bozzio, Steve Stevens, Tony Levin",9.72,0.99
Music,Book of Hours,[1997] Black Light Syndrome,"Terry Bozzio, Tony Levin & Steve Stevens",Rock,"Terry Bozzio, Steve Stevens, Tony Levin",9.72,0.99
Music,Bop Boogie,Up An' Atom,Gene Krupa,Jazz,,3.16,0.99
Music,Bop Boogie,Up An' Atom,Gene Krupa,Jazz,,3.16,0.99
Music,Bora-Bora,Acústico MTV,Os Paralamas Do Sucesso,Latin,Herbert Vianna,3.05,0.99
Music,Bora-Bora,Acústico MTV,Os Paralamas Do Sucesso,Latin,Herbert Vianna,3.05,0.99
Music,Bored To Tears,Alcohol Fueled Brewtality Live! [Disc 1],Black Label Society,Metal,,4.12,0.99
Music,Bored To Tears,Alcohol Fueled Brewtality Live! [Disc 1],Black Label Society,Metal,,4.12,0.99
Music,Boris The Spider,My Generation - The Very Best Of The Who,The Who,Rock,John Entwistle,2.49,0.99
Music,Boris The Spider,My Generation - The Very Best Of The Who,The Who,Rock,John Entwistle,2.49,0.99
Music,Born On The Bayou,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,J.C. Fogerty,5.28,0.99
Music,Born On The Bayou,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,J.C. Fogerty,5.28,0.99
Music,Born To Booze,Alcohol Fueled Brewtality Live! [Disc 1],Black Label Society,Metal,,4.7,0.99
Music,Born To Booze,Alcohol Fueled Brewtality Live! [Disc 1],Black Label Society,Metal,,4.7,0.99
Music,Born To Move,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,J.C. Fogerty,5.71,0.99
Music,Born To Move,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,J.C. Fogerty,5.71,0.99
Music,Borogodo,Cafezinho,João Suplicy,World,João Suplicy,3.47,0.99
Music,Borogodo,Cafezinho,João Suplicy,World,João Suplicy,3.47,0.99
Music,Bossa,Os Cães Ladram Mas A Caravana Não Pára,Planet Hemp,Hip Hop/Rap,,0.48,0.99
Music,Bossa,Os Cães Ladram Mas A Caravana Não Pára,Planet Hemp,Hip Hop/Rap,,0.48,0.99
Music,Boulevard Of Broken Dreams,American Idiot,Green Day,Alternative & Punk,"Mike Dint, Billie Joe, Tré Cool",4.35,0.99
Music,Boulevard Of Broken Dreams,American Idiot,Green Day,Alternative & Punk,"Mike Dint, Billie Joe, Tré Cool",4.35,0.99
Music,Bowels Of The Devil,Body Count,Body Count,Alternative & Punk,,3.72,0.99
Music,Bowels Of The Devil,Body Count,Body Count,Alternative & Punk,,3.72,0.99
Music,Brain Damage,Dark Side Of The Moon,Pink Floyd,Rock,Waters,3.84,0.99
Music,Brain Damage,Dark Side Of The Moon,Pink Floyd,Rock,Waters,3.84,0.99
Music,Brain Stew,International Superhits,Green Day,Alternative & Punk,Billie Joe Armstrong -Words Green Day -Music,3.22,0.99
Music,Brain Stew,International Superhits,Green Day,Alternative & Punk,Billie Joe Armstrong -Words Green Day -Music,3.22,0.99
Music,Brand New Car,Voodoo Lounge,The Rolling Stones,Rock,Jagger/Richards,4.27,0.99
Music,Brand New Car,Voodoo Lounge,The Rolling Stones,Rock,Jagger/Richards,4.27,0.99
Music,Brasil,Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,Latin,,4.06,0.99
Music,Brasil,Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,Latin,,4.06,0.99
Music,Brasil,Milton Nascimento Ao Vivo,Milton Nascimento,Latin,"Milton Nascimento, Fernando Brant",2.59,0.99
Music,Brasil,Milton Nascimento Ao Vivo,Milton Nascimento,Latin,"Milton Nascimento, Fernando Brant",2.59,0.99
Music,Brasília 5:31,Acústico MTV,Os Paralamas Do Sucesso,Latin,Herbert Vianna,2.97,0.99
Music,Brasília 5:31,Acústico MTV,Os Paralamas Do Sucesso,Latin,Herbert Vianna,2.97,0.99
Music,Brave New World,Brave New World,Iron Maiden,Rock,Bruce Dickinson/David Murray/Steve Harris,6.32,0.99
Music,Brave New World,Brave New World,Iron Maiden,Rock,Bruce Dickinson/David Murray/Steve Harris,6.32,0.99
Music,Brave New World,Rock In Rio [CD1],Iron Maiden,Metal,Bruce Dickinson/David Murray/Steve Harris,6.11,0.99
Music,Brave New World,Rock In Rio [CD1],Iron Maiden,Metal,Bruce Dickinson/David Murray/Steve Harris,6.11,0.99
Music,Breadfan,Garage Inc. (Disc 2),Metallica,Metal,Bourge/Phillips/Shelley,5.69,0.99
Music,Breadfan,Garage Inc. (Disc 2),Metallica,Metal,Bourge/Phillips/Shelley,5.69,0.99
Music,Break on Through,The Doors,The Doors,Rock,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",2.49,0.99
Music,Break on Through,The Doors,The Doors,Rock,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",2.49,0.99
Music,Breakdown,Use Your Illusion II,Guns N' Roses,Metal,W. Axl Rose,7.08,0.99
Music,Breakdown,Use Your Illusion II,Guns N' Roses,Metal,W. Axl Rose,7.08,0.99
Music,Breakfast In Bed,Slaves And Masters,Deep Purple,Rock,"Blackmore, Glover, Turner",5.29,0.99
Music,Breakfast In Bed,Slaves And Masters,Deep Purple,Rock,"Blackmore, Glover, Turner",5.29,0.99
Music,Breakfast In Bed,UB40 The Best Of - Volume Two [UK],UB40,Reggae,,3.27,0.99
Music,Breakfast In Bed,UB40 The Best Of - Volume Two [UK],UB40,Reggae,,3.27,0.99
Music,Breaking The Girl,Blood Sugar Sex Magik,Red Hot Chili Peppers,Alternative & Punk,Anthony Kiedis/Chad Smith/Flea/John Frusciante,4.92,0.99
Music,Breaking The Girl,Blood Sugar Sex Magik,Red Hot Chili Peppers,Alternative & Punk,Anthony Kiedis/Chad Smith/Flea/John Frusciante,4.92,0.99
Music,Breaking The Law (Live),Living After Midnight,Judas Priest,Metal,,2.4,0.99
Music,Breaking The Law (Live),Living After Midnight,Judas Priest,Metal,,2.4,0.99
Music,Breaking The Rules,For Those About To Rock We Salute You,AC/DC,Rock,"Angus Young, Malcolm Young, Brian Johnson",4.39,0.99
Music,Breaking The Rules,For Those About To Rock We Salute You,AC/DC,Rock,"Angus Young, Malcolm Young, Brian Johnson",4.39,0.99
Music,Breakthru,Greatest Hits II,Queen,Rock,Queen,4.15,0.99
Music,Breakthru,Greatest Hits II,Queen,Rock,Queen,4.15,0.99
Music,Breathe,Beyond Good And Evil,The Cult,Rock,Billy Duffy/Ian Astbury/Marti Frederiksen/Mick Jones,5.0,0.99
Music,Breathe,Beyond Good And Evil,The Cult,Rock,Billy Duffy/Ian Astbury/Marti Frederiksen/Mick Jones,5.0,0.99
Music,Breed,From The Muddy Banks Of The Wishkah [Live],Nirvana,Rock,Kurt Cobain,3.47,0.99
Music,Breed,From The Muddy Banks Of The Wishkah [Live],Nirvana,Rock,Kurt Cobain,3.47,0.99
Music,Breed,Nevermind,Nirvana,Rock,Kurt Cobain,3.07,0.99
Music,Breed,Nevermind,Nirvana,Rock,Kurt Cobain,3.07,0.99
Music,Brejo Da Cruz,Minha Historia,Chico Buarque,Latin,,3.57,0.99
Music,Brejo Da Cruz,Minha Historia,Chico Buarque,Latin,,3.57,0.99
Music,Brighter Than a Thousand Suns,A Matter of Life and Death,Iron Maiden,Rock,,8.77,0.99
Music,Brighter Than a Thousand Suns,A Matter of Life and Death,Iron Maiden,Rock,,8.77,0.99
Music,Bring It On Home,Led Zeppelin II,Led Zeppelin,Rock,"Jimmy Page, Robert Plant",4.33,0.99
Music,Bring It On Home,Led Zeppelin II,Led Zeppelin,Rock,"Jimmy Page, Robert Plant",4.33,0.99
Music,Bring Me Your Cup,UB40 The Best Of - Volume Two [UK],UB40,Reggae,,5.69,0.99
Music,Bring Me Your Cup,UB40 The Best Of - Volume Two [UK],UB40,Reggae,,5.69,0.99
Music,Bring Your Daughter... ...To The Slaughter,No Prayer For The Dying,Iron Maiden,Metal,Bruce Dickinson,4.74,0.99
Music,Bring Your Daughter... ...To The Slaughter,No Prayer For The Dying,Iron Maiden,Metal,Bruce Dickinson,4.74,0.99
Music,Bring Your Daughter... To The Slaughter,A Real Live One,Iron Maiden,Metal,Bruce Dickinson,5.3,0.99
Music,Bring Your Daughter... To The Slaughter,A Real Live One,Iron Maiden,Metal,Bruce Dickinson,5.3,0.99
Music,Bring Your Daughter... To The Slaughter...,Live At Donington 1992 (Disc 2),Iron Maiden,Rock,,6.28,0.99
Music,Bring Your Daughter... To The Slaughter...,Live At Donington 1992 (Disc 2),Iron Maiden,Rock,,6.28,0.99
Music,Bring'em Back Alive,Audioslave,Audioslave,Rock,Audioslave/Chris Cornell,5.49,0.99
Music,Bring'em Back Alive,Audioslave,Audioslave,Rock,Audioslave/Chris Cornell,5.49,0.99
Music,Bringin' On The Heartbreak,Vault: Def Leppard's Greatest Hits,Def Leppard,Rock,,4.54,0.99
Music,Bringin' On The Heartbreak,Vault: Def Leppard's Greatest Hits,Def Leppard,Rock,,4.54,0.99
Music,Broken City,Revelations,Audioslave,Alternative,,3.81,0.99
Music,Broken City,Revelations,Audioslave,Alternative,,3.81,0.99
Music,Bron-Y-Aur Stomp,Led Zeppelin III,Led Zeppelin,Rock,"Jimmy Page, Robert Plant, John Paul Jones",4.33,0.99
Music,Bron-Y-Aur Stomp,Led Zeppelin III,Led Zeppelin,Rock,"Jimmy Page, Robert Plant, John Paul Jones",4.33,0.99
Music,Bron-Yr-Aur,Physical Graffiti [Disc 2],Led Zeppelin,Rock,Jimmy Page,2.11,0.99
Music,Bron-Yr-Aur,Physical Graffiti [Disc 2],Led Zeppelin,Rock,Jimmy Page,2.11,0.99
Music,Brumário,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Lulu Santos,Latin,,3.6,0.99
Music,Brumário,Lulu Santos - RCA 100 Anos De Música - Álbum 01,Lulu Santos,Latin,,3.6,0.99
Music,Buk-In-Hamm Palace,Greatest Hits,Lenny Kravitz,Reggae,,4.43,0.99
Music,Buk-In-Hamm Palace,Greatest Hits,Lenny Kravitz,Reggae,,4.43,0.99
Music,Bullet The Blue Sky,Rattle And Hum,U2,Rock,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",5.62,0.99
Music,Bullet The Blue Sky,Rattle And Hum,U2,Rock,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",5.62,0.99
Music,Bullet With Butterfly Wings,Rotten Apples: Greatest Hits,Smashing Pumpkins,Alternative & Punk,Billy Corgan,4.29,0.99
Music,Bullet With Butterfly Wings,Rotten Apples: Greatest Hits,Smashing Pumpkins,Alternative & Punk,Billy Corgan,4.29,0.99
Music,Bumbo Da Mangueira,Chill: Brazil (Disc 2),Antônio Carlos Jobim,Latin,Vários,4.5,0.99
Music,Bumbo Da Mangueira,Chill: Brazil (Disc 2),Antônio Carlos Jobim,Latin,Vários,4.5,0.99
Music,Burden In My Hand,A-Sides,Soundgarden,Rock,Chris Cornell,4.87,0.99
Music,Burden In My Hand,A-Sides,Soundgarden,Rock,Chris Cornell,4.87,0.99
Music,Burn,MK III The Final Concerts [Disc 1],Deep Purple,Rock,Coverdale/Lord/Paice,7.57,0.99
Music,Burn,MK III The Final Concerts [Disc 1],Deep Purple,Rock,Coverdale/Lord/Paice,7.57,0.99
Music,Burn Away,One By One,Foo Fighters,Alternative & Punk,Foo Fighters,4.97,0.99
Music,Burn Away,One By One,Foo Fighters,Alternative & Punk,Foo Fighters,4.97,0.99
Music,Burning Up,Walking Into Clarksdale,Page & Plant,Rock,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",5.36,0.99
Music,Burning Up,Walking Into Clarksdale,Page & Plant,Rock,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",5.36,0.99
Music,Busca Vida,Arquivo II,Os Paralamas Do Sucesso,Latin,Herbert Vianna,2.94,0.99
Music,Busca Vida,Arquivo II,Os Paralamas Do Sucesso,Latin,Herbert Vianna,2.94,0.99
Music,Bush Doctor,Greatest Hits,Lenny Kravitz,Reggae,,4.0,0.99
Music,Bush Doctor,Greatest Hits,Lenny Kravitz,Reggae,,4.0,0.99
Music,Bushleager,Riot Act,Pearl Jam,Rock,Stone Gossard,3.96,0.99
Music,Bushleager,Riot Act,Pearl Jam,Rock,Stone Gossard,3.96,0.99
Music,Butterfly,Synkronized,Jamiroquai,R&B/Soul,Jay Kay/Toby Smith,4.48,0.99
Music,Butterfly,Synkronized,Jamiroquai,R&B/Soul,Jay Kay/Toby Smith,4.48,0.99
Music,By The Way,By The Way,Red Hot Chili Peppers,Rock,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",3.63,0.99
Music,By The Way,By The Way,Red Hot Chili Peppers,Rock,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",3.63,0.99
Music,By-Tor And The Snow Dog,Retrospective I (1974-1980),Rush,Rock,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,8.66,0.99
Music,By-Tor And The Snow Dog,Retrospective I (1974-1980),Rush,Rock,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,8.66,0.99
Music,Bye Bye Blackbird,The Essential Miles Davis [Disc 1],Miles Davis,Jazz,Miles Davis,7.93,0.99
Music,Bye Bye Blackbird,The Essential Miles Davis [Disc 1],Miles Davis,Jazz,Miles Davis,7.93,0.99
Music,"Bye, Bye Brasil",Minha Historia,Chico Buarque,Latin,,4.72,0.99
Music,"Bye, Bye Brasil",Minha Historia,Chico Buarque,Latin,,4.72,0.99
Music,Bê-a-Bá,Cesta Básica,Raimundos,Alternative & Punk,Rodolfo,4.15,0.99
Music,Bê-a-Bá,Cesta Básica,Raimundos,Alternative & Punk,Rodolfo,4.15,0.99
Music,C'Mon Everybody,BackBeat Soundtrack,BackBeat,Rock And Roll,Eddie Cochran/Jerry Capehart,2.34,0.99
Music,C'Mon Everybody,BackBeat Soundtrack,BackBeat,Rock And Roll,Eddie Cochran/Jerry Capehart,2.34,0.99
Music,C'est La Vie,UB40 The Best Of - Volume Two [UK],UB40,Reggae,,4.5,0.99
Music,C'est La Vie,UB40 The Best Of - Volume Two [UK],UB40,Reggae,,4.5,0.99
Music,C.O.D.,For Those About To Rock We Salute You,AC/DC,Rock,"Angus Young, Malcolm Young, Brian Johnson",3.33,0.99
Music,C.O.D.,For Those About To Rock We Salute You,AC/DC,Rock,"Angus Young, Malcolm Young, Brian Johnson",3.33,0.99
Music,Cabeça Dinossauro,Acústico,Titãs,Alternative & Punk,Titãs,0.62,0.99
Music,Cabeça Dinossauro,Acústico,Titãs,Alternative & Punk,Titãs,0.62,0.99
Music,Cabron,By The Way,Red Hot Chili Peppers,Rock,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",3.64,0.99
Music,Cabron,By The Way,Red Hot Chili Peppers,Rock,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",3.64,0.99
Music,Cada Um Cada Um (A Namoradeira),Na Pista,Cláudio Zoli,Latin,,4.22,0.99
Music,Cada Um Cada Um (A Namoradeira),Na Pista,Cláudio Zoli,Latin,,4.22,0.99
Music,Cafezinho,Cafezinho,João Suplicy,World,João Suplicy,3.02,0.99
Music,Cafezinho,Cafezinho,João Suplicy,World,João Suplicy,3.02,0.99
Music,Caffeine,Angel Dust,Faith No More,Alternative & Punk,,4.47,0.99
